date,buoyid,obs,mle
2013-10-29,46050,13.275,13.275
2013-10-29,46087,8.9646,8.9646
2013-10-29,46211,11.2511,11.2511
2013-10-30,46041,11.8208,11.8208
2013-10-30,46050,12.9583,12.9583
2013-10-30,46087,9.3229,9.3229
2013-10-30,46211,11.2708,11.2708
2013-10-31,46041,12.1375,12.1375
2013-10-31,46050,13.1542,13.1542
2013-10-31,46087,9.6271,9.6271
2013-10-31,46211,11.8187,11.8187
2013-11-01,46041,12.3,12.3
2013-11-01,46050,13.2625,13.2625
2013-11-01,46087,9.8125,9.8125
2013-11-01,46211,12.2458,12.2458
2013-11-02,46041,11.7333,11.7333
2013-11-02,46050,12.7833,12.7833
2013-11-02,46087,9.7792,9.7792
2013-11-02,46211,12.0896,12.0896
2013-11-03,46041,9.5583,9.5583
2013-11-03,46050,12.1739,12.1739
2013-11-03,46087,9.1681,9.1681
2013-11-03,46211,11.4646,11.4646
2013-11-04,46041,9.5625,9.5625
2013-11-04,46050,12.0667,12.0667
2013-11-04,46087,9.1261,9.1261
2013-11-04,46211,10.8583,10.8583
2013-11-05,46041,9.6167,9.6167
2013-11-05,46050,11.9917,11.9917
2013-11-05,46087,8.8875,8.8875
2013-11-05,46211,10.8217,10.8217
2013-11-06,46041,9.5833,9.5833
2013-11-06,46050,12.025,12.025
2013-11-06,46087,8.6521,8.6521
2013-11-06,46211,11.2729,11.2729
2013-11-07,46041,9.7042,9.7042
2013-11-07,46050,11.9,11.9
2013-11-07,46087,8.4938,8.4938
2013-11-07,46211,11.1468,11.1468
2013-11-08,46041,9.6833,9.6833
2013-11-08,46050,11.7333,11.7333
2013-11-08,46087,8.7208,8.7208
2013-11-08,46211,11.1958,11.1958
2013-11-09,46041,9.7792,9.7792
2013-11-09,46050,11.3042,11.3042
2013-11-09,46087,8.7333,8.7333
2013-11-09,46211,10.9,10.9
2013-11-10,46041,9.5833,9.5833
2013-11-10,46050,11.2417,11.2417
2013-11-10,46087,8.6574,8.6574
2013-11-10,46211,10.7638,10.7638
2013-11-11,46041,9.6708,9.6708
2013-11-11,46050,11.35,11.35
2013-11-11,46087,8.6042,8.6042
2013-11-11,46211,10.8187,10.8187
2013-11-12,46041,9.8458,9.8458
2013-11-12,46050,11.5875,11.5875
2013-11-12,46087,8.8687,8.8687
2013-11-12,46211,10.8583,10.8583
2013-11-13,46041,10.025,10.025
2013-11-13,46050,11.9708,11.9708
2013-11-13,46087,9.1354,9.1354
2013-11-13,46211,11.1489,11.1489
2013-11-14,46041,10.0792,10.0792
2013-11-14,46050,11.8083,11.8083
2013-11-14,46087,8.4854,8.4854
2013-11-14,46211,11.0813,11.0813
2013-11-15,46041,9.8958,9.8958
2013-11-15,46050,11.7958,11.7958
2013-11-15,46087,8.9667,8.9667
2013-11-15,46211,10.8688,10.8687
2013-11-16,46041,9.6667,9.6667
2013-11-16,46050,11.6042,11.6042
2013-11-16,46087,8.45,8.45
2013-11-16,46211,10.7895,10.7895
2013-11-17,46041,9.7667,9.7667
2013-11-17,46050,11.8958,11.8958
2013-11-17,46087,8.3938,8.3938
2013-11-17,46211,NA,10.6557
2013-11-18,46041,9.9958,9.9958
2013-11-18,46050,12.3292,12.3292
2013-11-18,46087,8.375,8.375
2013-11-18,46211,10.5714,10.5714
2013-11-19,46041,9.9208,9.9208
2013-11-19,46050,12.3917,12.3917
2013-11-19,46087,8.3979,8.3979
2013-11-19,46211,10.7313,10.7313
2013-11-20,46041,9.7458,9.7458
2013-11-20,46050,12.0292,12.0292
2013-11-20,46087,8.0688,8.0688
2013-11-20,46211,9.9687,9.9687
2013-11-21,46041,9.5375,9.5375
2013-11-21,46050,11.1667,11.1667
2013-11-21,46087,8.1333,8.1333
2013-11-21,46211,9.6646,9.6646
2013-11-22,46041,9.3167,9.3167
2013-11-22,46050,10.6458,10.6458
2013-11-22,46087,8.0604,8.0604
2013-11-22,46211,9.534,9.534
2013-11-23,46041,9.25,9.25
2013-11-23,46050,10.725,10.725
2013-11-23,46087,8.0125,8.0125
2013-11-23,46211,9.6438,9.6438
2013-11-24,46041,9.1792,9.1792
2013-11-24,46050,10.4958,10.4958
2013-11-24,46087,8.0563,8.0563
2013-11-24,46211,9.7229,9.7229
2013-11-25,46041,9.1625,9.1625
2013-11-25,46050,11.4167,11.4167
2013-11-25,46087,8.0229,8.0229
2013-11-25,46211,9.6439,9.6439
2013-11-26,46041,9.175,9.175
2013-11-26,46050,11.4375,11.4375
2013-11-26,46087,8.3083,8.3083
2013-11-26,46211,9.2521,9.2521
2013-11-27,46041,9.3,9.3
2013-11-27,46050,11.3792,11.3792
2013-11-27,46087,8.7479,8.7479
2013-11-27,46211,9.3104,9.3104
2013-11-28,46041,9.0417,9.0417
2013-11-28,46050,10.7708,10.7708
2013-11-28,46087,8.7687,8.7687
2013-11-28,46211,9.1609,9.1609
2013-11-29,46041,9.0125,9.0125
2013-11-29,46050,10.475,10.475
2013-11-29,46087,8.5188,8.5188
2013-11-29,46211,9.0632,9.0632
2013-11-30,46041,9.2125,9.2125
2013-11-30,46050,10.425,10.425
2013-11-30,46087,8.4729,8.4729
2013-11-30,46211,9.4,9.4
2013-12-01,46041,9.2958,9.2958
2013-12-01,46050,10.575,10.575
2013-12-01,46087,8.5489,8.5489
2013-12-01,46211,9.7021,9.7021
2013-12-02,46041,9.0375,9.0375
2013-12-02,46050,10.8125,10.8125
2013-12-02,46087,8.1667,8.1667
2013-12-02,46211,9.7298,9.7298
2013-12-03,46041,8.6917,8.6917
2013-12-03,46050,10.9042,10.9042
2013-12-03,46087,7.9354,7.9354
2013-12-03,46211,9.1792,9.1792
2013-12-04,46041,8.2042,8.2042
2013-12-04,46050,10.9458,10.9458
2013-12-04,46087,7.8604,7.8604
2013-12-04,46211,8.7979,8.7979
2013-12-05,46041,8.0125,8.0125
2013-12-05,46050,10.725,10.725
2013-12-05,46087,7.8292,7.8292
2013-12-05,46211,8.4542,8.4542
2013-12-06,46041,7.9667,7.9667
2013-12-06,46050,9.9875,9.9875
2013-12-06,46087,7.6792,7.6792
2013-12-06,46211,8.3125,8.3125
2013-12-07,46041,7.2792,7.2792
2013-12-07,46050,9.7875,9.7875
2013-12-07,46087,7.4063,7.4063
2013-12-07,46211,7.9125,7.9125
2013-12-08,46041,7.1167,7.1167
2013-12-08,46050,10.025,10.025
2013-12-08,46087,7.2479,7.2479
2013-12-08,46211,7.3854,7.3854
2013-12-09,46041,7.4833,7.4833
2013-12-09,46050,8.9833,8.9833
2013-12-09,46087,7.3229,7.3229
2013-12-09,46211,7.2625,7.2625
2013-12-10,46041,7.8542,7.8542
2013-12-10,46050,8.9333,8.9333
2013-12-10,46087,7.5458,7.5458
2013-12-10,46211,7.0562,7.0562
2013-12-11,46041,8.1375,8.1375
2013-12-11,46050,8.8458,8.8458
2013-12-11,46087,7.5542,7.5542
2013-12-11,46211,6.9083,6.9083
2013-12-12,46041,8.1542,8.1542
2013-12-12,46050,8.9417,8.9417
2013-12-12,46087,7.1708,7.1708
2013-12-12,46211,6.8208,6.8208
2013-12-13,46041,8.575,8.575
2013-12-13,46050,9.0542,9.0542
2013-12-13,46087,7.3146,7.3146
2013-12-13,46211,7.3208,7.3208
2013-12-14,46041,8.8458,8.8458
2013-12-14,46050,9.0875,9.0875
2013-12-14,46087,7.4958,7.4958
2013-12-14,46211,7.6745,7.6745
2013-12-15,46041,8.6833,8.6833
2013-12-15,46050,9.0625,9.0625
2013-12-15,46087,7.6229,7.6229
2013-12-15,46211,7.8,7.8
2013-12-16,46041,8.475,8.475
2013-12-16,46050,9.1458,9.1458
2013-12-16,46087,7.6042,7.6042
2013-12-16,46211,7.6023,7.6023
2013-12-17,46041,8.225,8.225
2013-12-17,46050,9.075,9.075
2013-12-17,46087,7.5208,7.5208
2013-12-17,46211,7.5938,7.5938
2013-12-18,46041,8.1875,8.1875
2013-12-18,46050,9.2542,9.2542
2013-12-18,46087,7.5771,7.5771
2013-12-18,46211,7.5413,7.5413
2013-12-19,46041,7.3125,7.3125
2013-12-19,46050,9.1292,9.1292
2013-12-19,46087,7.234,7.234
2013-12-19,46211,7.5761,7.5761
2013-12-20,46041,7.5625,7.5625
2013-12-20,46050,9.0667,9.0667
2013-12-20,46087,7.1687,7.1687
2013-12-20,46211,7.3146,7.3146
2013-12-21,46041,8.1542,8.1542
2013-12-21,46050,9.1,9.1
2013-12-21,46087,7.3938,7.3938
2013-12-21,46211,7.6229,7.6229
2013-12-22,46041,8.0042,8.0042
2013-12-22,46050,9.225,9.225
2013-12-22,46087,7.35,7.35
2013-12-22,46211,7.6833,7.6833
2013-12-23,46041,8.2542,8.2542
2013-12-23,46050,9.5458,9.5458
2013-12-23,46087,7.317,7.317
2013-12-23,46211,7.8085,7.8085
2013-12-24,46041,8.0167,8.0167
2013-12-24,46050,9.5833,9.5833
2013-12-24,46087,7.4042,7.4042
2013-12-24,46211,7.8688,7.8688
2013-12-25,46041,7.8417,7.8417
2013-12-25,46050,9.6042,9.6042
2013-12-25,46087,7.2104,7.2104
2013-12-25,46211,7.6396,7.6396
2013-12-26,46041,7.8417,7.8417
2013-12-26,46050,9.1875,9.1875
2013-12-26,46087,7.3063,7.3063
2013-12-26,46211,7.4979,7.4979
2013-12-27,46041,7.8208,7.8208
2013-12-27,46050,9.3292,9.3292
2013-12-27,46087,7.4375,7.4375
2013-12-27,46211,7.3188,7.3188
2013-12-28,46041,7.8708,7.8708
2013-12-28,46050,9.375,9.375
2013-12-28,46087,7.2521,7.2521
2013-12-28,46211,7.6292,7.6292
2013-12-29,46041,7.85,7.85
2013-12-29,46050,9.475,9.475
2013-12-29,46087,7.3167,7.3167
2013-12-29,46211,7.4896,7.4896
2013-12-30,46041,7.8125,7.8125
2013-12-30,46050,9.3625,9.3625
2013-12-30,46087,7.3833,7.3833
2013-12-30,46211,7.7333,7.7333
2013-12-31,46041,7.6457,7.6457
2013-12-31,46050,9.5957,9.5957
2013-12-31,46087,7.4117,7.4117
2013-12-31,46211,7.5935,7.5935
2014-01-01,46041,7.55,7.55
2014-01-01,46050,9.6125,9.6125
2014-01-01,46087,7.4479,7.4479
2014-01-01,46211,7.7229,7.7229
2014-01-02,46041,7.5667,7.5667
2014-01-02,46050,9.4,9.4
2014-01-02,46087,7.5104,7.5104
2014-01-02,46211,7.8271,7.8271
2014-01-03,46041,8.0667,8.0667
2014-01-03,46050,9.55,9.55
2014-01-03,46087,7.4854,7.4854
2014-01-03,46211,7.934,7.934
2014-01-04,46041,7.7708,7.7708
2014-01-04,46050,8.9917,8.9917
2014-01-04,46087,7.3125,7.3125
2014-01-04,46211,7.7708,7.7708
2014-01-05,46041,7.4125,7.4125
2014-01-05,46050,8.6625,8.6625
2014-01-05,46087,7.275,7.275
2014-01-05,46211,7.6021,7.6021
2014-01-06,46041,7.4875,7.4875
2014-01-06,46050,8.5,8.5
2014-01-06,46087,7.3229,7.3229
2014-01-06,46211,7.6542,7.6542
2014-01-07,46041,7.4833,7.4833
2014-01-07,46050,8.5217,8.5217
2014-01-07,46087,7.4396,7.4396
2014-01-07,46211,7.7,7.7
2014-01-08,46041,7.6167,7.6167
2014-01-08,46050,8.8208,8.8208
2014-01-08,46087,7.6521,7.6521
2014-01-08,46211,7.8417,7.8417
2014-01-09,46041,7.7458,7.7458
2014-01-09,46050,9.0375,9.0375
2014-01-09,46087,7.6896,7.6896
2014-01-09,46211,7.9936,7.9936
2014-01-10,46041,7.6833,7.6833
2014-01-10,46050,9.2417,9.2417
2014-01-10,46087,7.7021,7.7021
2014-01-10,46211,7.9875,7.9875
2014-01-11,46041,8.4625,8.4625
2014-01-11,46050,9.1375,9.1375
2014-01-11,46087,7.6771,7.6771
2014-01-11,46211,8.3932,8.3932
2014-01-12,46041,8.7083,8.7083
2014-01-12,46050,8.825,8.825
2014-01-12,46087,7.7298,7.7298
2014-01-12,46211,8.425,8.425
2014-01-13,46041,8.6833,8.6833
2014-01-13,46050,8.8708,8.8708
2014-01-13,46087,7.7479,7.7479
2014-01-13,46211,8.5319,8.5319
2014-01-14,46041,8.3833,8.3833
2014-01-14,46050,8.7042,8.7042
2014-01-14,46087,7.7583,7.7583
2014-01-14,46211,8.6277,8.6277
2014-01-15,46041,8.1125,8.1125
2014-01-15,46050,8.6958,8.6958
2014-01-15,46087,7.7125,7.7125
2014-01-15,46211,8.3708,8.3708
2014-01-16,46041,7.9042,7.9042
2014-01-16,46050,8.55,8.55
2014-01-16,46087,7.7479,7.7479
2014-01-16,46211,8.3295,8.3295
2014-01-17,46041,8.1583,8.1583
2014-01-17,46050,8.7,8.7
2014-01-17,46087,7.6957,7.6957
2014-01-17,46211,8.4917,8.4917
2014-01-18,46041,8.2708,8.2708
2014-01-18,46050,8.7958,8.7958
2014-01-18,46087,7.7261,7.7261
2014-01-18,46211,8.2813,8.2813
2014-01-19,46041,8.2,8.2
2014-01-19,46050,8.6333,8.6333
2014-01-19,46087,7.6979,7.6979
2014-01-19,46211,8.139,8.139
2014-01-20,46041,8.1375,8.1375
2014-01-20,46050,8.6042,8.6042
2014-01-20,46087,7.5812,7.5812
2014-01-20,46211,8.3167,8.3167
2014-01-21,46041,8.1417,8.1417
2014-01-21,46050,8.6708,8.6708
2014-01-21,46087,7.5417,7.5417
2014-01-21,46211,8.2792,8.2792
2014-01-22,46041,8.2583,8.2583
2014-01-22,46050,8.6833,8.6833
2014-01-22,46087,7.6396,7.6396
2014-01-22,46211,8.2,8.2
2014-01-23,46041,7.9625,7.9625
2014-01-23,46050,8.725,8.725
2014-01-23,46087,7.7792,7.7792
2014-01-23,46211,8.0438,8.0438
2014-01-24,46041,7.8208,7.8208
2014-01-24,46050,8.8042,8.8042
2014-01-24,46087,7.5792,7.5792
2014-01-24,46211,8.0667,8.0667
2014-01-25,46041,8.075,8.075
2014-01-25,46050,8.7708,8.7708
2014-01-25,46087,7.625,7.625
2014-01-25,46211,8.0313,8.0313
2014-01-26,46041,8.1708,8.1708
2014-01-26,46050,8.9167,8.9167
2014-01-26,46087,7.65,7.65
2014-01-26,46211,8.1128,8.1128
2014-01-27,46041,7.8708,7.8708
2014-01-27,46050,8.9583,8.9583
2014-01-27,46087,7.7298,7.7298
2014-01-27,46211,7.9854,7.9854
2014-01-28,46041,7.8125,7.8125
2014-01-28,46050,8.9792,8.9792
2014-01-28,46087,7.8979,7.8979
2014-01-28,46211,8.0958,8.0958
2014-01-29,46041,7.9,7.9
2014-01-29,46050,9.0292,9.0292
2014-01-29,46087,8.0333,8.0333
2014-01-29,46211,8.2521,8.2521
2014-01-30,46041,7.8208,7.8208
2014-01-30,46050,9.0125,9.0125
2014-01-30,46087,8.0521,8.0521
2014-01-30,46211,8.3042,8.3042
2014-01-31,46041,7.6708,7.6708
2014-01-31,46050,8.9875,8.9875
2014-01-31,46087,7.8146,7.8146
2014-01-31,46211,8.225,8.225
2014-02-01,46041,7.7667,7.7667
2014-02-01,46050,8.9458,8.9458
2014-02-01,46087,7.6261,7.6261
2014-02-01,46211,8.3292,8.3292
2014-02-02,46041,7.5875,7.5875
2014-02-02,46050,9.0292,9.0292
2014-02-02,46087,7.4938,7.4938
2014-02-02,46211,8.4312,8.4312
2014-02-03,46041,7.3708,7.3708
2014-02-03,46050,8.9417,8.9417
2014-02-03,46087,7.3188,7.3188
2014-02-03,46211,8.2167,8.2167
2014-02-04,46041,7.1542,7.1542
2014-02-04,46050,8.9,8.9
2014-02-04,46087,7.2229,7.2229
2014-02-04,46211,8.1146,8.1146
2014-02-05,46041,7.025,7.025
2014-02-05,46050,8.7917,8.7917
2014-02-05,46087,7.0896,7.0896
2014-02-05,46211,7.4958,7.4958
2014-02-06,46041,6.5083,6.5083
2014-02-06,46050,8.6458,8.6458
2014-02-06,46087,7.0562,7.0562
2014-02-06,46211,7.2167,7.2167
2014-02-07,46041,6.2917,6.2917
2014-02-07,46050,8.4292,8.4292
2014-02-07,46087,6.8708,6.8708
2014-02-07,46211,7.1542,7.1542
2014-02-08,46041,6.4,6.4
2014-02-08,46050,8.5708,8.5708
2014-02-08,46087,6.9833,6.9833
2014-02-08,46211,6.5417,6.5417
2014-02-09,46041,6.45,6.45
2014-02-09,46050,8.7208,8.7208
2014-02-09,46087,6.9729,6.9729
2014-02-09,46211,6.2125,6.2125
2014-02-10,46041,6.4375,6.4375
2014-02-10,46050,8.9792,8.9792
2014-02-10,46087,7.2333,7.2333
2014-02-10,46211,6.7063,6.7063
2014-02-11,46041,6.4958,6.4958
2014-02-11,46050,9.1,9.1
2014-02-11,46087,7.5187,7.5187
2014-02-11,46211,6.9271,6.9271
2014-02-12,46041,7.5333,7.5333
2014-02-12,46050,9.2917,9.2917
2014-02-12,46087,7.6604,7.6604
2014-02-12,46211,7.3479,7.3479
2014-02-13,46041,8.1875,8.1875
2014-02-13,46050,9.3292,9.3292
2014-02-13,46087,7.4688,7.4688
2014-02-13,46211,7.9417,7.9417
2014-02-14,46041,8.3292,8.3292
2014-02-14,46050,9.4042,9.4042
2014-02-14,46087,7.3468,7.3468
2014-02-14,46211,8.293,8.293
2014-02-15,46041,8.0125,8.0125
2014-02-15,46050,9.4042,9.4042
2014-02-15,46087,7.3417,7.3417
2014-02-15,46211,8.3205,8.3205
2014-02-16,46041,8.1292,8.1292
2014-02-16,46050,9.275,9.275
2014-02-16,46087,7.2064,7.2064
2014-02-16,46211,8.3542,8.3542
2014-02-17,46041,8.3833,8.3833
2014-02-17,46050,9.2042,9.2042
2014-02-17,46087,7.1872,7.1872
2014-02-17,46211,8.325,8.325
2014-02-18,46041,8.3625,8.3625
2014-02-18,46050,9.3625,9.3625
2014-02-18,46087,7.3708,7.3708
2014-02-18,46211,8.5792,8.5792
2014-02-19,46041,8.3,8.3
2014-02-19,46050,9.175,9.175
2014-02-19,46087,7.4917,7.4917
2014-02-19,46211,8.6896,8.6896
2014-02-20,46041,8.3625,8.3625
2014-02-20,46050,9.2125,9.2125
2014-02-20,46087,7.4872,7.4872
2014-02-20,46211,8.9292,8.9292
2014-02-21,46041,8.1083,8.1083
2014-02-21,46050,9.2042,9.2042
2014-02-21,46087,7.4854,7.4854
2014-02-21,46211,8.6646,8.6646
2014-02-22,46041,7.6625,7.6625
2014-02-22,46050,9.4917,9.4917
2014-02-22,46087,7.3,7.3
2014-02-22,46211,8.2125,8.2125
2014-02-23,46041,7.9208,7.9208
2014-02-23,46050,9.6167,9.6167
2014-02-23,46087,7.2915,7.2915
2014-02-23,46211,8.2625,8.2625
2014-02-24,46041,8.2167,8.2167
2014-02-24,46050,9.5625,9.5625
2014-02-24,46087,7.0812,7.0812
2014-02-24,46211,8.3646,8.3646
2014-02-25,46041,8.3167,8.3167
2014-02-25,46050,9.6417,9.6417
2014-02-25,46087,7.2021,7.2021
2014-02-25,46211,8.4083,8.4083
2014-02-26,46041,8.4375,8.4375
2014-02-26,46050,9.8125,9.8125
2014-02-26,46087,7.2542,7.2542
2014-02-26,46211,8.5587,8.5587
2014-02-27,46041,8.1917,8.1917
2014-02-27,46050,9.8708,9.8708
2014-02-27,46087,7.4617000000000004,7.4617000000000004
2014-02-27,46211,8.5979,8.5979
2014-02-28,46041,8.225,8.225
2014-02-28,46050,10.1083,10.1083
2014-02-28,46087,7.4104,7.4104
2014-02-28,46211,8.76,8.76
2014-03-01,46041,8.4417,8.4417
2014-03-01,46050,10.2458,10.2458
2014-03-01,46087,7.3042,7.3042
2014-03-01,46211,8.9688,8.9688
2014-03-02,46041,8.4792,8.4792
2014-03-02,46050,10.0167,10.0167
2014-03-02,46087,7.1766,7.1766
2014-03-02,46211,9.1375,9.1375
2014-03-03,46041,8.65,8.65
2014-03-03,46050,9.875,9.875
2014-03-03,46087,8.0729,8.0729
2014-03-03,46211,9.2771,9.2771
2014-03-04,46041,8.6375,8.6375
2014-03-04,46050,9.9375,9.9375
2014-03-04,46087,8.1583,8.1583
2014-03-04,46211,9.3875,9.3875
2014-03-05,46041,9.0042,9.0042
2014-03-05,46050,9.6792,9.6792
2014-03-05,46087,8.3851,8.3851
2014-03-05,46211,9.5688,9.5688
2014-03-06,46041,8.9375,8.9375
2014-03-06,46050,9.4875,9.4875
2014-03-06,46087,8.6292,8.6292
2014-03-06,46211,9.6813,9.6813
2014-03-07,46041,9.1958,9.1958
2014-03-07,46050,10.0125,10.0125
2014-03-07,46087,9.0083,9.0083
2014-03-07,46211,9.9792,9.9792
2014-03-08,46041,9.0208,9.0208
2014-03-08,46050,10.35,10.35
2014-03-08,46087,8.9021,8.9021
2014-03-08,46211,9.9667,9.9667
2014-03-09,46041,9.0792,9.0792
2014-03-09,46050,10.187,10.187
2014-03-09,46087,9.1,9.1
2014-03-09,46211,9.9104,9.9104
2014-03-10,46041,9.1667,9.1667
2014-03-10,46050,10.2458,10.2458
2014-03-10,46087,9.2604,9.2604
2014-03-10,46211,10.0313,10.0313
2014-03-11,46041,9.3375,9.3375
2014-03-11,46050,10.2625,10.2625
2014-03-11,46087,9.2723,9.2723
2014-03-11,46211,9.9,9.9
2014-03-12,46041,9.7625,9.7625
2014-03-12,46050,10.5333,10.5333
2014-03-12,46087,9.5333,9.5333
2014-03-12,46211,10.125,10.125
2014-03-13,46041,9.9792,9.9792
2014-03-13,46050,10.8417,10.8417
2014-03-13,46087,9.2188,9.2188
2014-03-13,46211,10.1458,10.1458
2014-03-14,46041,9.7304,9.7304
2014-03-14,46050,10.8087,10.8087
2014-03-14,46087,9.2413,9.2413
2014-03-14,46211,10.3,10.3
2014-03-15,46041,9.775,9.775
2014-03-15,46050,10.9792,10.9792
2014-03-15,46087,8.9083,8.9083
2014-03-15,46211,10.2958,10.2958
2014-03-16,46041,9.4348,9.4348
2014-03-16,46050,10.7333,10.7333
2014-03-16,46087,9.2468,9.2468
2014-03-16,46211,10.1146,10.1146
2014-03-17,46041,9.3792,9.3792
2014-03-17,46050,10.5333,10.5333
2014-03-17,46087,9.2417,9.2417
2014-03-17,46211,9.9417,9.9417
2014-03-18,46041,9.8333,9.8333
2014-03-18,46050,10.5542,10.5542
2014-03-18,46087,8.8333,8.8333
2014-03-18,46211,9.9362,9.9362
2014-03-19,46041,9.9125,9.9125
2014-03-19,46050,10.5958,10.5958
2014-03-19,46087,8.775,8.775
2014-03-19,46211,10.0958,10.0958
2014-03-20,46041,9.6042,9.6042
2014-03-20,46050,10.2667,10.2667
2014-03-20,46087,8.225,8.225
2014-03-20,46211,10.0574,10.0574
2014-03-21,46041,9.4208,9.4208
2014-03-21,46050,10.2458,10.2458
2014-03-21,46087,8.0542,8.0542
2014-03-21,46211,10.025,10.025
2014-03-22,46041,9.4208,9.4208
2014-03-22,46050,10.2333,10.2333
2014-03-22,46087,7.9396,7.9396
2014-03-22,46211,9.983,9.983
2014-03-23,46041,8.9167,8.9167
2014-03-23,46050,10.2708,10.2708
2014-03-23,46087,7.925,7.925
2014-03-23,46211,10.3239,10.3239
2014-03-24,46041,9.2792,9.2792
2014-03-24,46050,10.225,10.225
2014-03-24,46087,7.8875,7.8875
2014-03-24,46211,10.2208,10.2208
2014-03-25,46041,9.4333,9.4333
2014-03-25,46050,10.2292,10.2292
2014-03-25,46087,7.8813,7.8813
2014-03-25,46211,10.2733,10.2733
2014-03-26,46041,9.475,9.475
2014-03-26,46050,10.1917,10.1917
2014-03-26,46087,8.2729,8.2729
2014-03-26,46211,10.1609,10.1609
2014-03-27,46041,9.5583,9.5583
2014-03-27,46050,10.2417,10.2417
2014-03-27,46087,9.1723,9.1723
2014-03-27,46211,10.3455,10.3455
2014-03-28,46041,9.6,9.6
2014-03-28,46050,10.2167,10.2167
2014-03-28,46087,9.2833,9.2833
2014-03-28,46211,10.3708,10.3708
2014-03-29,46041,9.5375,9.5375
2014-03-29,46050,10.225,10.225
2014-03-29,46087,9.5521,9.5521
2014-03-29,46211,10.4167,10.4167
2014-03-30,46041,9.5792,9.5792
2014-03-30,46050,10.2583,10.2583
2014-03-30,46087,9.9149,9.9149
2014-03-30,46211,10.4208,10.4208
2014-03-31,46041,9.6333,9.6333
2014-03-31,46050,10.2333,10.2333
2014-03-31,46087,9.8958,9.8958
2014-03-31,46211,10.4542,10.4542
2014-04-01,46041,9.9333,9.9333
2014-04-01,46050,10.3333,10.3333
2014-04-01,46087,9.8708,9.8708
2014-04-01,46211,10.4022,10.4022
2014-04-02,46041,10.075,10.075
2014-04-02,46050,10.6,10.6
2014-04-02,46087,10.2521,10.2521
2014-04-02,46211,10.6073,10.6073
2014-04-03,46041,9.9917,9.9917
2014-04-03,46050,10.5833,10.5833
2014-04-03,46087,10.2042,10.2042
2014-04-03,46211,10.4735,10.4735
2014-04-04,46041,9.7833,9.7833
2014-04-04,46050,10.3708,10.3708
2014-04-04,46087,10.1979,10.1979
2014-04-04,46211,10.3758,10.3758
2014-04-05,46041,9.9,9.9
2014-04-05,46050,10.4417,10.4417
2014-04-05,46087,10.3271,10.3271
2014-04-05,46211,10.4562,10.4562
2014-04-06,46041,10.0792,10.0792
2014-04-06,46050,10.5833,10.5833
2014-04-06,46087,10.3375,10.3375
2014-04-06,46211,10.4657,10.4657
2014-04-07,46041,10.2875,10.2875
2014-04-07,46050,10.975,10.975
2014-04-07,46087,10.5083,10.5083
2014-04-07,46211,10.8676,10.8676
2014-04-08,46041,10.4042,10.4042
2014-04-08,46050,11.2792,11.2792
2014-04-08,46087,10.5625,10.5625
2014-04-08,46211,11.0351,11.0351
2014-04-09,46041,10.4042,10.4042
2014-04-09,46050,11.1792,11.1792
2014-04-09,46087,10.0021,10.0021
2014-04-09,46211,10.85,10.85
2014-04-10,46041,10.6875,10.6875
2014-04-10,46050,11.0125,11.0125
2014-04-10,46087,10.3917,10.3917
2014-04-10,46211,11.0167,11.0167
2014-04-11,46041,10.6083,10.6083
2014-04-11,46050,10.6125,10.6125
2014-04-11,46087,9.6354,9.6354
2014-04-11,46211,10.7917,10.7917
2014-04-12,46041,10.775,10.775
2014-04-12,46050,10.4292,10.4292
2014-04-12,46087,9.134,9.134
2014-04-12,46211,10.5021,10.5021
2014-04-13,46041,11.1667,11.1667
2014-04-13,46050,10.6417,10.6417
2014-04-13,46087,9.7313,9.7313
2014-04-13,46211,10.6354,10.6354
2014-04-14,46041,10.8833,10.8833
2014-04-14,46050,10.6833,10.6833
2014-04-14,46087,10.3792,10.3792
2014-04-14,46211,10.7375,10.7375
2014-04-15,46041,10.3625,10.3625
2014-04-15,46050,10.9292,10.9292
2014-04-15,46087,9.483,9.483
2014-04-15,46211,10.4437,10.4437
2014-04-16,46041,10.5208,10.5208
2014-04-16,46050,11.2708,11.2708
2014-04-16,46087,9.2271,9.2271
2014-04-16,46211,10.6229,10.6229
2014-04-17,46041,10.6042,10.6042
2014-04-17,46050,11.2125,11.2125
2014-04-17,46087,8.9604,8.9604
2014-04-17,46211,10.8333,10.8333
2014-04-18,46041,10.3625,10.3625
2014-04-18,46050,11,11
2014-04-18,46087,8.8255,8.8255
2014-04-18,46211,11.0146,11.0146
2014-04-19,46041,10.525,10.525
2014-04-19,46050,10.9292,10.9292
2014-04-19,46087,8.8563,8.8563
2014-04-19,46211,11.1979,11.1979
2014-04-20,46041,10.2583,10.2583
2014-04-20,46050,10.9958,10.9958
2014-04-20,46087,8.5479,8.5479
2014-04-20,46211,11.0542,11.0542
2014-04-21,46041,10.1583,10.1583
2014-04-21,46050,11.1417,11.1417
2014-04-21,46087,8.9319,8.9319
2014-04-21,46211,11.0146,11.0146
2014-04-22,46041,9.6792,9.6792
2014-04-22,46050,11.0375,11.0375
2014-04-22,46087,9.0292,9.0292
2014-04-22,46211,11.1583,11.1583
2014-04-23,46041,9.7583,9.7583
2014-04-23,46050,10.9542,10.9542
2014-04-23,46087,8.9042,8.9042
2014-04-23,46211,11.0896,11.0896
2014-04-24,46041,9.8958,9.8958
